# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
10135at7898	Complete	NC_007131.7	23670493	23710194	+	1338.5	942	https://www.orthodb.org/v10?query=10135at7898	serine/threonine-protein kinase Nek1 isoform X1
10143at7898	Complete	NC_007119.7	53730390	53733560	-	1324.3	881	https://www.orthodb.org/v10?query=10143at7898	Toll-like receptor 9
10205at7898	Complete	NC_007127.7	9580982	9605660	+	2106.2	1055	https://www.orthodb.org/v10?query=10205at7898	transcription initiation factor TFIID subunit 2
10242at7898	Complete	NC_007128.7	11073480	11368099	-	561.9	761
10259at7898	Complete	NC_007130.7	43491404	43495591	+	880.8	791	https://www.orthodb.org/v10?query=10259at7898	AT-hook DNA-binding motif-containing protein 1
10419at7898	Complete	NC_007117.7	40900236	40921411	-	840.3	846	https://www.orthodb.org/v10?query=10419at7898	protein SFI1 homolog isoform X1
10421at7898	Complete	NC_007136.7	8478900	8511755	-	2038.6	1020
10463at7898	Complete	NC_007116.7	50869905	50897547	+	1536.3	902
10527at7898	Complete	NC_007131.7	22221215	22276461	+	1753.6	1044	https://www.orthodb.org/v10?query=10527at7898	vascular endothelial growth factor receptor 2 isoform X1
10551at7898	Complete	NC_007120.7	21306933	21356803	+	2000.3	989	https://www.orthodb.org/v10?query=10551at7898	exportin-4
10556at7898	Complete	NC_007118.7	28570070	28611010	-	1445.6	819
10671at7898	Complete	NC_007136.7	32525157	32739008	+	2080.2	1138	https://www.orthodb.org/v10?query=10671at7898	S phase cyclin A-associated protein in the endoplasmic reticulum isoform X1
10709at7898	Fragmented	NC_007122.7	71414	86760	-	938.0	652	https://www.orthodb.org/v10?query=10709at7898	integrin alpha-7 isoform X1
10712at7898	Missing
10713at7898	Complete	NC_007124.7	31343600	31370114	-	1890.7	1088
10731at7898	Complete	NC_007118.7	41491923	41512275	-	1502.6	893	https://www.orthodb.org/v10?query=10731at7898	transcriptional repressor NF-X1 isoform X1
10780at7898	Complete	NC_007114.7	15085837	15119856	-	1786.6	970	https://www.orthodb.org/v10?query=10780at7898	exportin-6
10795at7898	Complete	NC_007119.7	13389114	13412495	+	1517.4	934	https://www.orthodb.org/v10?query=10795at7898	Tyrosine-protein kinase
10796at7898	Complete	NC_007122.7	12812075	12858998	+	1461.3	950	https://www.orthodb.org/v10?query=10796at7898	Regulator of telomere elongation helicase 1
10816at7898	Complete	NC_007124.7	32580632	32625815	-	1907.9	1017	https://www.orthodb.org/v10?query=10816at7898	WD repeat-containing protein 35
11000at7898	Complete	NC_007116.7	61864002	61890306	+	1978.6	973	https://www.orthodb.org/v10?query=11000at7898	symplekin
11071at7898	Complete	NC_007115.7	3344468	3351826	-	1931.1	965	https://www.orthodb.org/v10?query=11071at7898	Phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit gamma
11142at7898	Complete	NC_007127.7	8532361	8613504	-	1147.1	1129	https://www.orthodb.org/v10?query=11142at7898	protein cordon-bleu isoform X1
11195at7898	Complete	NC_007132.7	14785914	14810883	-	1389.5	947	https://www.orthodb.org/v10?query=11195at7898	apical endosomal glycoprotein
11282at7898	Complete	NC_007121.7	8154876	8197048	-	2070.8	1109	https://www.orthodb.org/v10?query=11282at7898	ATP-dependent RNA helicase DHX29
11318at7898	Complete	NC_007113.7	44984545	45021703	-	1694.7	998	https://www.orthodb.org/v10?query=11318at7898	von Willebrand factor A domain-containing protein 5B2
11343at7898	Complete	NC_007125.7	11260926	11264615	+	1634.2	1051	https://www.orthodb.org/v10?query=11343at7898	protein KIAA2022 homolog
11401at7898	Complete	NC_007136.7	37340721	37364054	+	1417.9	953	https://www.orthodb.org/v10?query=11401at7898	inactive serine protease PAMR1
11501at7898	Complete	NC_007113.7	4075171	4159816	+	1816.0	908	https://www.orthodb.org/v10?query=11501at7898	E3 ubiquitin-protein ligase MIB1 isoform X1
11567at7898	Complete	NC_007112.7	2260446	2298666	+	1913.8	971	https://www.orthodb.org/v10?query=11567at7898	importin-5
11598at7898	Complete	NC_007130.7	2792366	2822110	-	1805.9	1044	https://www.orthodb.org/v10?query=11598at7898	ATP-dependent DNA helicase Q4
11782at7898	Complete	NC_007132.7	25247433	25271513	-	1478.5	1012	https://www.orthodb.org/v10?query=11782at7898	nuclear factor related to kappa-B-binding protein
11823at7898	Complete	NC_007114.7	48234444	48327015	+	1659.3	972	https://www.orthodb.org/v10?query=11823at7898	tubulin-specific chaperone D
11834at7898	Complete	NC_007128.7	25590241	25606236	+	1313.1	788
11846at7898	Complete	NC_007118.7	40585829	40629243	-	1688.3	882	https://www.orthodb.org/v10?query=11846at7898	ubiquitin-protein ligase E3C
11847at7898	Complete	NC_007134.7	25308166	25346138	+	1663.7	929	https://www.orthodb.org/v10?query=11847at7898	extended synaptotagmin-1-like
11957at7898	Complete	NC_007127.7	29043812	29053266	+	488.6	728	https://www.orthodb.org/v10?query=11957at7898	nestin-like
11981at7898	Complete	NC_007134.7	20357379	20363251	-	1509.9	874	https://www.orthodb.org/v10?query=11981at7898	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform-like
12069at7898	Complete	NC_007119.7	4446040	4514215	-	1706.3	1003	https://www.orthodb.org/v10?query=12069at7898	clustered mitochondria protein homolog
12117at7898	Complete	NC_007129.7	44322393	44356596	-	1690.5	924
12144at7898	Complete	NC_007121.7	27978362	28027489	-	1952.5	1000	https://www.orthodb.org/v10?query=12144at7898	Integrator complex subunit 2
12156at7898	Complete	NC_007116.7	23643696	23675216	-	1844.8	970	https://www.orthodb.org/v10?query=12156at7898	TBC1 domain family member 8B isoform X1
12190at7898	Complete	NC_007129.7	17271442	17341213	-	1404.1	918	https://www.orthodb.org/v10?query=12190at7898	zinc finger protein ZFPM1
12208at7898	Complete	NC_007120.7	30585551	30639032	+	1872.2	1004
12210at7898	Complete	NC_007130.7	33850815	33875978	+	1370.7	946
12211at7898	Complete	NC_007113.7	3823853	3863568	+	2012.3	1076	https://www.orthodb.org/v10?query=12211at7898	Niemann-Pick C1 protein
12295at7898	Complete	NC_007116.7	9445141	9540451	-	1937.3	1101	https://www.orthodb.org/v10?query=12295at7898	cyclin-G-associated kinase isoform X1
12338at7898	Complete	NC_007125.7	15817306	15956574	-	1688.7	1066
12342at7898	Complete	NC_007126.7	23423775	23442911	-	1842.4	929	https://www.orthodb.org/v10?query=12342at7898	ubiquitin conjugation factor E4 A
12350at7898	Complete	NC_007126.7	1535764	1572994	+	2030.3	1113	https://www.orthodb.org/v10?query=12350at7898	structural maintenance of chromosomes protein 4
12367at7898	Complete	NC_007126.7	24583776	24586937	-	1179.9	851	https://www.orthodb.org/v10?query=12367at7898	gem-associated protein 4
12422at7898	Complete	NC_007115.7	17845474	17873482	+	1713.8	1041	https://www.orthodb.org/v10?query=12422at7898	apoptotic protease-activating factor 1
12431at7898	Complete	NC_007131.7	3239453	3276261	-	1134.3	714	https://www.orthodb.org/v10?query=12431at7898	ribosomal protein S6 kinase delta-1
12457at7898	Complete	NC_007126.7	25528756	25542325	+	790.9	846	https://www.orthodb.org/v10?query=12457at7898	protein NPAT
12501at7898	Complete	NC_007118.7	65121995	65172489	+	1719.4	906
12524at7898	Complete	NC_007134.7	20786412	20800840	+	1177.7	741	https://www.orthodb.org/v10?query=12524at7898	tetratricopeptide repeat protein 34
12577at7898	Complete	NC_007117.7	51549371	51573879	-	1472.7	806	https://www.orthodb.org/v10?query=12577at7898	retinoblastoma-like protein 1
12633at7898	Complete	NC_007129.7	44567385	44589781	+	1702.8	953	https://www.orthodb.org/v10?query=12633at7898	probable ATP-dependent RNA helicase DHX34
12639at7898	Complete	NC_007134.7	20648395	20663723	+	1694.2	894	https://www.orthodb.org/v10?query=12639at7898	ubiquitin-like modifier-activating enzyme 1
12679at7898	Complete	NC_007122.7	21410211	21582902	-	1582.6	940	https://www.orthodb.org/v10?query=12679at7898	SLIT-ROBO Rho GTPase-activating protein 2
12691at7898	Complete	NC_007121.7	9601586	9647393	+	1555.3	908	https://www.orthodb.org/v10?query=12691at7898	roquin-2 isoform X1
12717at7898	Complete	NC_007134.7	43424660	43448256	+	1404.8	857	https://www.orthodb.org/v10?query=12717at7898	TELO2-interacting protein 1 homolog
12718at7898	Complete	NC_007114.7	40235387	40254435	-	1536.9	790	https://www.orthodb.org/v10?query=12718at7898	DNA topoisomerase
12741at7898	Complete	NC_007128.7	38447477	38472946	+	1238.8	908	https://www.orthodb.org/v10?query=12741at7898	codanin-1
12769at7898	Complete	NC_007123.7	5591191	5663176	-	1161.0	829	https://www.orthodb.org/v10?query=12769at7898	integrin alpha-3
12843at7898	Complete	NC_007135.7	21207291	21241056	-	1492.8	789	https://www.orthodb.org/v10?query=12843at7898	brother of CDO
12846at7898	Complete	NC_007136.7	3149031	3189276	-	1517.7	856	https://www.orthodb.org/v10?query=12846at7898	Hermansky-Pudlak syndrome 5 protein
12984at7898	Complete	NC_007136.7	35068372	35093289	-	1691.3	1153	https://www.orthodb.org/v10?query=12984at7898	Kinesin family member 15
12994at7898	Complete	NC_007122.7	3214718	3249113	+	1707.6	990	https://www.orthodb.org/v10?query=12994at7898	protein timeless homolog
13051at7898	Complete	NC_007134.7	38952528	39063593	+	1727.6	847	https://www.orthodb.org/v10?query=13051at7898	probable phospholipid-transporting ATPase IIA
13177at7898	Complete	NC_007116.7	51248926	51435633	+	1512.0	846	https://www.orthodb.org/v10?query=13177at7898	MutS homolog 3 (E. coli)
13366at7898	Complete	NC_007127.7	25296612	25314958	+	1528.9	992
13400at7898	Complete	NC_007133.7	17657924	17677737	-	1275.5	1032	https://www.orthodb.org/v10?query=13400at7898	Tight junction protein 3
13411at7898	Complete	NC_007132.7	44041090	44078892	-	910.1	637	https://www.orthodb.org/v10?query=13411at7898	arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1-like
13421at7898	Complete	NC_007120.7	32895005	32912552	-	1510.3	847	https://www.orthodb.org/v10?query=13421at7898	Family with sequence similarity 160, member A2
13461at7898	Complete	NC_007116.7	18047948	18072326	+	1467.8	811	https://www.orthodb.org/v10?query=13461at7898	protein HIRA
13471at7898	Complete	NC_007119.7	20455278	20471187	+	1547.9	1077	https://www.orthodb.org/v10?query=13471at7898	RNA exonuclease 1 homolog
13497at7898	Complete	NC_007136.7	7565922	7590756	+	1559.6	930	https://www.orthodb.org/v10?query=13497at7898	L-fucose kinase
13571at7898	Complete	NC_007120.7	9927925	9950047	+	1390.2	845	https://www.orthodb.org/v10?query=13571at7898	transcription termination factor 2
13582at7898	Fragmented	NC_007125.7	723	1484	+	23.3	54	https://www.orthodb.org/v10?query=13582at7898	limbin
13781at7898	Complete	NC_007127.7	5110673	5141637	-	1111.9	781	https://www.orthodb.org/v10?query=13781at7898	dual specificity protein kinase TTK isoform X1
13829at7898	Complete	NC_007117.7	31722	40929	+	1821.0	1157	https://www.orthodb.org/v10?query=13829at7898	meiosis arrest female protein 1 isoform X1
13830at7898	Complete	NC_007121.7	29751502	29768502	-	1639.3	789	https://www.orthodb.org/v10?query=13830at7898	vacuolar protein sorting-associated protein 11 homolog
13847at7898	Complete	NC_007122.7	24851747	24874879	+	1918.5	926
13849at7898	Duplicated	NC_007132.7	20795648	20832481	-	942.5	686	https://www.orthodb.org/v10?query=13849at7898	complement component C6
13849at7898	Duplicated	NC_007132.7	20915639	20939091	-	918.5	689	https://www.orthodb.org/v10?query=13849at7898	complement component C6
13894at7898	Complete	NC_007116.7	52193559	52216171	-	1320.6	830	https://www.orthodb.org/v10?query=13894at7898	leucyl-cystinyl aminopeptidase
13906at7898	Complete	NC_007119.7	26232004	26240410	+	1152.2	870
13924at7898	Complete	NC_007131.7	1244162	1265508	-	1386.6	763	https://www.orthodb.org/v10?query=13924at7898	serine/threonine-protein kinase LATS1
13941at7898	Complete	NC_007131.7	28354563	28361246	-	1749.0	861	https://www.orthodb.org/v10?query=13941at7898	vacuolar protein sorting-associated protein 18 homolog
13972at7898	Complete	NC_007119.7	32030846	32346290	-	1233.5	719	https://www.orthodb.org/v10?query=13972at7898	importin-11
13992at7898	Complete	NC_007124.7	47864430	48058566	-	1460.2	886	https://www.orthodb.org/v10?query=13992at7898	integrin alpha-9
14047at7898	Complete	NC_007136.7	9004618	9008724	+	1844.4	926	https://www.orthodb.org/v10?query=14047at7898	V(D)J recombination-activating protein 1
14074at7898	Complete	NC_007121.7	32646393	32651486	+	1195.7	779	https://www.orthodb.org/v10?query=14074at7898	zinc finger and BTB domain-containing protein 21
14089at7898	Complete	NC_007116.7	9247505	9278267	+	967.3	745	https://www.orthodb.org/v10?query=14089at7898	sushi domain-containing protein 1
14101at7898	Complete	NC_007124.7	2861264	2901703	+	1696.9	1071	https://www.orthodb.org/v10?query=14101at7898	exportin-5
14129at7898	Complete	NC_007128.7	15150173	15186378	-	1401.0	857	https://www.orthodb.org/v10?query=14129at7898	WD repeat and HMG-box DNA-binding protein 1
14140at7898	Complete	NC_007121.7	31244673	31280290	+	1314.1	846	https://www.orthodb.org/v10?query=14140at7898	roundabout homolog 4
14212at7898	Complete	NC_007112.7	673165	681020	-	1507.1	886	https://www.orthodb.org/v10?query=14212at7898	A disintegrin and metalloproteinase with thrombospondin motifs 1
14217at7898	Complete	NC_007117.7	29145258	29159718	-	1339.6	790	https://www.orthodb.org/v10?query=14217at7898	zinc finger and BTB domain-containing protein 11
14306at7898	Complete	NC_007128.7	12178334	12217830	-	1605.7	907	https://www.orthodb.org/v10?query=14306at7898	kinesin-like protein KIF28P
14499at7898	Complete	NC_007133.7	27118108	27136354	-	1098.6	805	https://www.orthodb.org/v10?query=14499at7898	uncharacterized protein si:dkey-16m19.2
14618at7898	Complete	NC_007127.7	26736249	26757226	+	1147.9	638	https://www.orthodb.org/v10?query=14618at7898	DNA repair and recombination protein RAD54B
14672at7898	Complete	NC_007121.7	15618368	15644854	-	1586.5	960	https://www.orthodb.org/v10?query=14672at7898	structural maintenance of chromosomes protein 5
14674at7898	Complete	NC_007112.7	973469	999555	-	1243.1	811	https://www.orthodb.org/v10?query=14674at7898	trifunctional purine biosynthetic protein adenosine-3
14694at7898	Complete	NC_007121.7	35238730	35248494	-	1498.3	764	https://www.orthodb.org/v10?query=14694at7898	protein SMG8
14704at7898	Complete	NC_007112.7	9501381	9523570	-	1472.5	822	https://www.orthodb.org/v10?query=14704at7898	lysosomal alpha-glucosidase-like
14722at7898	Complete	NC_007127.7	54675081	54687055	+	937.5	615	https://www.orthodb.org/v10?query=14722at7898	ribonucleases P/MRP protein subunit POP1
14734at7898	Complete	NC_007126.7	38299562	38329572	+	1153.4	810	https://www.orthodb.org/v10?query=14734at7898	protein sel-1 homolog 3-like
14739at7898	Complete	NC_007119.7	4517022	4573511	-	1675.1	924	https://www.orthodb.org/v10?query=14739at7898	probable ATP-dependent RNA helicase DHX37
14750at7898	Complete	NC_007118.7	39668833	39674472	+	1692.5	1029
14956at7898	Complete	NC_007134.7	38379629	38418555	-	1547.2	831	https://www.orthodb.org/v10?query=14956at7898	Teashirt zinc finger homeobox 2
15023at7898	Complete	NC_007117.7	37625786	37651433	+	1656.0	863
15025at7898	Complete	NC_007114.7	43776205	43804453	+	1261.6	779	https://www.orthodb.org/v10?query=15025at7898	Zinc finger CCCH-type containing 7A
15071at7898	Complete	NC_007120.7	34434975	34482562	+	1335.5	871	https://www.orthodb.org/v10?query=15071at7898	cohesin subunit SA-2-like
15080at7898	Complete	NC_007119.7	21978669	22273793	-	1599.8	1156	https://www.orthodb.org/v10?query=15080at7898	nephrocystin-4 isoform X1
15096at7898	Complete	NC_007123.7	10644076	10674605	-	1605.7	868
15118at7898	Fragmented	NC_007116.7	66170478	66202744	+	1084.4	586
15120at7898	Complete	NC_007113.7	155716	167552	+	1218.0	766	https://www.orthodb.org/v10?query=15120at7898	RNA helicase Mov10l1
15176at7898	Complete	NC_007134.7	29758251	29810891	-	1658.1	901	https://www.orthodb.org/v10?query=15176at7898	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit
15237at7898	Complete	NC_007116.7	16432052	16472437	-	1581.2	786	https://www.orthodb.org/v10?query=15237at7898	Piwi-like RNA-mediated gene silencing 2
15404at7898	Complete	NC_007127.7	43819915	44127206	-	1548.4	891	https://www.orthodb.org/v10?query=15404at7898	zinc finger protein ZFPM2
15407at7898	Complete	NC_007116.7	60850224	60872181	+	1678.0	804	https://www.orthodb.org/v10?query=15407at7898	DNA ligase
15437at7898	Complete	NC_007127.7	47273644	47296546	-	1562.1	767	https://www.orthodb.org/v10?query=15437at7898	WD repeat-containing protein mio
15509at7898	Complete	NC_007121.7	10388912	10561165	+	1539.4	796
15559at7898	Complete	NC_007124.7	29193656	29224028	+	1553.8	775	https://www.orthodb.org/v10?query=15559at7898	Unc-5 netrin receptor B
15609at7898	Complete	NC_007116.7	41774365	41792668	+	1058.0	824	https://www.orthodb.org/v10?query=15609at7898	WD repeat domain 66
15796at7898	Complete	NC_007129.7	50840474	50845793	-	1621.9	765	https://www.orthodb.org/v10?query=15796at7898	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial
15828at7898	Complete	NC_007118.7	19510046	19526666	-	1300.3	813	https://www.orthodb.org/v10?query=15828at7898	Alpha-mannosidase
15860at7898	Complete	NC_007124.7	11990620	12005428	-	1521.9	783	https://www.orthodb.org/v10?query=15860at7898	protein O-GlcNAcase
15950at7898	Complete	NC_007123.7	33741362	33770270	-	1606.6	834	https://www.orthodb.org/v10?query=15950at7898	Lethal giant larvae homolog 2 (Drosophila)
15998at7898	Complete	NC_007133.7	473513	506521	-	1320.4	688
16020at7898	Complete	NC_007136.7	25509255	25545123	+	967.0	883	https://www.orthodb.org/v10?query=16020at7898	PHD and RING finger domain-containing protein 1 isoform X1
16038at7898	Complete	NC_007116.7	26269025	26493252	-	1462.0	783	https://www.orthodb.org/v10?query=16038at7898	armadillo repeat protein deleted in velo-cardio-facial syndrome isoform X1
16080at7898	Complete	NC_007113.7	44615690	44690408	+	1655.2	1083
16098at7898	Complete	NC_007131.7	49941231	49961911	-	1716.2	798	https://www.orthodb.org/v10?query=16098at7898	exostosin-like 3
16107at7898	Complete	NC_007113.7	8806194	8839478	+	895.8	575	https://www.orthodb.org/v10?query=16107at7898	ZZ-type zinc finger-containing protein 3
16137at7898	Complete	NC_007115.7	740374	757592	-	995.3	532	https://www.orthodb.org/v10?query=16137at7898	cytosolic carboxypeptidase-like protein 5
16143at7898	Complete	NC_007136.7	28282284	28332631	+	1523.1	776	https://www.orthodb.org/v10?query=16143at7898	Aminoadipate-semialdehyde synthase
16198at7898	Complete	NC_007129.7	3064236	3094998	+	1574.0	855	https://www.orthodb.org/v10?query=16198at7898	Integrator complex subunit 4
16220at7898	Complete	NC_007112.7	29268438	29271164	+	1588.8	787	https://www.orthodb.org/v10?query=16220at7898	DNA ligase
16280at7898	Complete	NC_007134.7	38252199	38261489	+	1021.5	780	https://www.orthodb.org/v10?query=16280at7898	zinc finger protein 217
